age,job,marital,education,default,balance,housing,loan,month,duration,campaign,previous,poutcome,y
44,1,1,1,0,2523,1,0,8,1236,2,0,3,0
40,1,1,0,0,98,1,0,6,193,5,0,3,0
38,1,1,0,0,3419,1,0,6,324,5,0,3,0
25,10,2,2,0,343,0,0,6,377,1,0,3,1
49,4,1,2,0,852,1,0,9,408,1,0,3,0
33,1,1,0,0,50,1,0,8,246,2,0,3,0
40,4,2,2,0,0,0,0,1,58,7,0,3,0
44,1,1,0,0,10,1,0,5,196,1,0,3,0
32,1,1,1,0,950,1,1,0,219,4,0,3,0
52,4,1,2,0,0,1,0,5,197,1,0,3,0
35,4,1,2,0,175,1,0,1,257,2,0,3,0
35,9,1,1,0,-259,1,0,4,381,1,2,0,0
32,4,1,1,0,6217,1,1,8,486,2,0,3,0
42,9,1,1,0,-1310,1,1,8,162,1,0,3,0
59,1,1,3,0,139,0,0,6,153,1,0,3,0
44,9,2,1,0,7138,0,0,1,809,2,0,3,1
50,0,0,1,0,1111,1,0,0,50,1,0,3,0
27,1,2,1,0,113,0,0,5,39,17,0,3,0
55,4,0,2,0,-612,0,0,1,131,2,0,3,0
54,1,1,3,0,310,1,0,4,526,4,3,1,0
31,10,2,1,0,-186,1,0,8,172,3,0,3,0
56,0,1,3,0,2038,0,0,3,405,1,1,2,0
51,6,1,2,0,833,0,0,5,77,3,0,3,0
61,1,1,0,0,625,1,0,8,158,2,0,3,0
34,9,2,1,0,105,1,0,8,146,2,3,0,0
56,1,1,0,0,551,0,0,8,27,1,0,3,0
29,8,2,3,0,145,0,0,1,105,1,0,3,0
34,4,2,2,0,618,1,0,6,119,4,0,3,0
35,7,2,1,0,1063,1,1,0,327,1,0,3,0
56,0,0,1,0,985,0,1,1,150,2,0,3,0
45,1,1,1,0,2926,1,1,9,482,3,2,0,0
31,0,2,1,0,-449,1,0,8,81,2,0,3,0
37,2,0,2,0,66,0,0,9,1164,2,0,3,1
43,0,1,1,0,0,1,0,5,674,3,0,3,0
40,4,1,3,0,419,1,0,5,347,1,0,3,0
44,4,1,0,0,4758,1,0,5,712,6,0,3,1
38,0,2,1,0,-23,0,0,9,48,2,0,3,0
58,4,0,2,0,1573,1,1,9,279,1,0,3,0
24,1,2,1,0,77,1,0,8,236,2,0,3,0
53,7,1,1,0,1378,1,0,5,91,2,0,3,0
36,1,1,1,0,-73,1,1,8,15,8,0,3,0
28,1,1,0,0,60,1,0,8,161,1,1,0,0
45,1,1,0,0,137,1,1,8,187,19,0,3,0
32,0,2,2,0,1583,1,0,9,100,1,1,0,0
46,0,1,1,0,-121,1,1,5,214,4,0,3,0
28,1,2,1,0,1065,1,1,0,406,1,1,0,0
51,10,1,1,0,-13,1,0,8,361,1,1,0,0
51,1,1,0,0,1869,0,0,6,30,3,0,3,0
30,9,2,1,0,4787,1,0,6,99,2,0,3,0
39,9,1,1,1,-183,1,0,8,202,2,0,3,0
28,1,1,0,0,702,1,0,6,318,2,0,3,0
31,4,2,2,0,1494,0,0,1,275,12,0,3,0
31,1,1,0,0,0,1,1,8,59,4,0,3,0
38,4,1,2,0,46,0,0,1,70,4,0,3,0
31,1,2,1,0,609,1,0,0,1126,1,1,0,0
74,5,0,1,0,4079,0,0,10,343,3,0,3,1
40,4,2,2,0,0,1,0,3,228,2,6,0,1
43,9,1,1,0,7876,1,0,1,209,2,0,3,0
34,9,2,2,0,925,1,0,0,709,1,0,3,1
54,4,0,2,0,7010,0,0,7,275,2,0,3,0
51,1,1,0,0,42,1,0,8,51,2,3,0,0
33,1,1,1,0,285,0,1,5,267,1,0,3,0
41,9,1,2,0,0,0,0,6,95,1,0,3,0
33,4,2,2,0,3170,0,0,10,246,2,0,3,0
48,0,1,1,0,8,0,1,5,46,1,0,3,0
42,6,0,2,0,216,1,0,8,144,3,0,3,0
35,4,2,2,0,2975,0,0,1,249,2,0,3,0
25,0,1,1,0,894,1,0,8,328,1,0,3,0
38,1,2,0,0,490,1,1,1,17,1,0,3,0
45,2,1,1,0,245,1,0,8,126,3,0,3,0
59,4,0,2,0,0,1,0,5,52,8,0,3,0
47,4,1,3,0,150,0,0,6,52,1,0,3,0
33,4,1,2,0,4,1,0,5,285,5,0,3,0
59,4,1,0,0,1727,0,0,8,500,4,2,0,1
41,1,0,0,0,664,0,1,5,955,5,0,3,1
42,9,1,1,0,473,1,0,5,216,5,0,3,0
51,9,0,2,0,0,0,0,1,84,7,0,3,0
45,4,1,2,0,-192,1,0,8,138,3,0,3,0
30,4,1,2,0,1942,1,1,9,436,2,3,1,1
33,1,2,1,0,5137,1,0,8,123,1,0,3,0
43,4,1,2,0,13044,0,0,1,36,4,0,3,0
37,1,1,1,0,1053,0,0,6,405,3,0,3,0
73,5,1,0,0,154,0,0,10,103,1,0,3,0
43,1,1,1,0,625,1,0,11,175,1,0,3,0
52,10,1,0,0,255,0,1,5,374,3,0,3,0
44,4,1,2,0,529,1,0,6,129,4,0,3,0
56,4,1,2,0,318,0,1,5,246,3,0,3,0
21,7,2,1,0,1903,1,0,8,107,2,0,3,0
43,11,1,2,0,1937,0,0,6,385,1,0,3,0
54,4,1,0,0,3859,0,1,9,104,3,0,3,0
59,9,1,0,0,4198,0,0,4,309,1,10,2,1
52,1,1,0,0,230,1,0,8,198,2,2,0,0
31,0,2,1,0,747,1,0,8,543,2,0,3,1
53,0,1,1,0,263,0,1,5,143,7,0,3,0
24,9,2,1,0,-46,1,0,8,23,1,0,3,0
57,5,1,1,0,0,0,1,6,104,2,0,3,0
48,9,1,1,0,568,1,0,11,378,2,1,2,1
57,9,1,1,0,1469,1,0,9,364,1,0,3,0
51,9,1,1,0,18,0,1,5,363,6,0,3,0
50,4,0,2,0,201,1,0,5,248,1,0,3,0
34,1,1,1,0,1412,1,1,8,157,2,0,3,0
43,1,1,0,0,-93,1,0,8,402,2,0,3,0
31,7,1,1,0,-331,1,0,8,203,5,0,3,0
29,1,1,3,0,486,1,0,8,422,1,1,0,0
39,1,1,0,0,694,1,0,9,44,1,0,3,0
36,4,2,2,0,2806,1,0,8,358,4,0,3,0
38,10,2,2,0,0,0,0,3,39,2,0,3,0
56,4,0,2,0,2959,1,0,8,325,1,0,3,0
41,3,0,0,0,22,1,0,9,238,3,4,1,0
47,9,1,1,0,1167,1,0,0,968,1,5,0,1
38,4,2,2,0,35,1,0,0,156,1,3,0,0
80,5,1,1,0,8304,0,0,0,681,1,11,2,0
37,7,1,1,0,4760,1,0,9,187,2,0,3,0
44,4,2,2,0,-1313,1,1,8,104,10,0,3,0
33,1,2,1,0,697,0,0,3,860,2,0,3,1
53,9,1,1,0,230,0,1,1,112,2,0,3,0
69,5,1,2,0,473,0,0,5,112,1,1,0,0
46,9,1,1,0,1427,1,0,8,32,3,0,3,0
30,4,2,2,0,201,1,0,7,325,2,0,3,1
31,6,2,1,0,1086,0,0,9,410,1,0,3,0
38,4,0,2,0,4335,1,0,9,640,1,0,3,0
34,7,0,1,0,44,0,0,6,118,1,0,3,0
48,11,1,3,0,286,0,0,5,166,2,0,3,0
46,1,0,0,0,216,0,0,3,173,1,0,3,0
42,0,1,1,0,214,1,0,8,21,24,0,3,0
41,1,1,1,0,343,1,0,8,89,7,0,3,0
33,1,1,1,0,-77,1,0,5,151,3,0,3,0
39,1,1,0,0,1046,0,0,6,112,4,0,3,0
27,8,2,1,0,1566,0,0,4,164,5,0,3,0
26,4,2,2,0,592,0,0,4,145,2,1,1,0
38,4,2,2,0,104,1,0,8,606,3,0,3,1
48,1,1,1,0,0,1,0,8,105,1,0,3,0
54,7,1,1,0,-22,0,1,5,85,1,0,3,0
51,7,1,1,0,0,0,0,5,439,3,0,3,0
47,9,1,1,0,72,0,0,8,278,1,0,3,0
53,9,1,1,0,100,0,0,1,205,4,0,3,0
35,1,1,0,0,319,1,0,5,221,1,0,3,0
58,4,1,2,0,9339,1,0,9,52,3,3,1,0
52,4,0,2,0,50,1,0,6,84,3,0,3,0
57,5,1,1,1,32,1,0,8,476,3,0,3,0
52,4,1,2,0,6922,0,0,9,371,1,0,3,0
35,4,2,2,0,633,1,0,0,128,3,0,3,0
48,9,1,1,0,4265,1,0,8,220,2,0,3,0
46,2,1,2,0,2262,0,0,5,44,14,0,3,0
39,7,1,1,0,1970,1,0,6,30,1,2,2,0
38,6,0,2,0,1513,0,0,8,330,1,1,0,0
34,2,1,1,0,4659,1,0,1,28,1,0,3,0
47,2,1,0,0,668,0,0,8,908,1,0,3,0
35,4,0,2,0,649,0,0,0,177,1,0,3,0
46,1,0,0,0,452,1,0,8,113,4,0,3,0
27,0,2,1,0,-145,1,0,8,289,8,0,3,0
31,1,1,1,0,-498,1,0,5,357,1,0,3,0
31,4,2,2,0,0,0,0,1,38,16,0,3,0
46,0,1,1,0,22,1,0,1,414,4,0,3,0
31,0,1,1,0,2304,1,0,9,257,2,0,3,0
33,4,1,2,0,1412,1,0,1,480,1,0,3,1
42,3,1,0,0,145,0,0,1,252,2,0,3,0
33,4,2,0,0,4897,1,0,8,151,1,0,3,0
40,3,1,0,0,1832,0,0,3,213,4,0,3,0
51,1,1,0,0,3726,0,1,1,119,12,0,3,0
31,10,1,2,0,591,0,0,9,161,2,0,3,0
62,5,0,2,0,0,0,0,9,227,2,0,3,1
24,8,2,1,0,508,1,0,8,12,3,1,1,0
48,10,1,1,0,817,0,0,4,517,1,4,2,1
41,9,0,1,0,348,1,0,8,225,2,2,0,0
43,4,1,2,0,291,1,0,8,150,2,0,3,0
52,9,1,1,0,3554,0,1,5,89,1,0,3,0
54,1,1,0,0,781,1,0,8,103,2,0,3,0
32,9,0,2,0,267,0,0,8,128,1,0,3,0
38,1,1,0,0,1327,1,0,9,277,1,0,3,0
41,0,1,0,0,-306,1,0,8,500,1,0,3,1
31,1,2,0,0,864,1,0,8,113,2,0,3,0
35,3,1,2,0,1265,1,0,8,326,5,4,0,1
26,0,1,1,0,0,0,0,8,755,1,0,3,0
52,9,1,2,0,214,0,0,1,161,3,0,3,0
58,5,1,1,0,425,1,1,9,100,1,0,3,0
57,3,1,2,0,3,0,0,1,142,2,0,3,0
34,4,1,2,0,0,1,0,8,214,2,0,3,0
59,1,1,0,0,0,0,0,9,167,2,0,3,0
27,9,2,1,0,282,0,1,5,676,5,0,3,0
42,2,1,2,0,0,0,0,5,236,1,0,3,0
47,3,2,2,0,3727,0,0,6,993,6,0,3,1
33,1,1,1,0,0,1,1,5,83,12,0,3,0
31,7,2,1,0,864,1,0,8,100,1,0,3,0
37,4,1,2,0,4089,1,0,3,289,2,4,1,1
29,1,1,1,0,-478,0,1,5,528,2,0,3,0
38,10,1,0,0,-363,0,0,6,340,2,0,3,0
35,6,1,1,0,8883,0,0,9,33,3,0,3,0
31,9,2,1,0,1970,0,0,0,284,3,0,3,0
62,4,1,2,0,1859,0,0,1,245,3,0,3,1
32,9,2,2,0,1059,1,0,0,115,1,0,3,0
31,7,1,1,0,388,1,0,8,730,2,0,3,0
51,1,0,0,0,602,1,0,8,347,1,2,0,0
29,7,2,1,0,0,0,0,5,58,1,0,3,0
43,1,1,0,0,255,1,0,5,180,1,0,3,0
36,1,1,1,0,63,1,0,6,56,8,0,3,0
34,6,1,0,0,712,1,0,6,326,3,0,3,0
29,7,1,1,0,57,1,0,5,342,9,0,3,0
57,5,1,1,0,523,0,1,3,49,6,0,3,0
43,4,1,2,0,422,0,0,1,110,1,0,3,0
33,7,1,1,0,386,0,0,9,253,1,4,0,1
60,4,1,2,0,3387,0,0,1,636,2,0,3,0
51,9,1,0,0,260,0,0,1,137,2,0,3,0
40,0,2,1,0,-1,0,0,5,173,1,0,3,0
51,9,1,1,0,1490,1,0,5,227,2,0,3,0
38,7,1,1,0,497,1,1,8,88,5,0,3,0
35,9,1,1,0,1707,1,0,6,426,3,0,3,0
47,9,1,1,0,826,1,0,9,195,3,8,1,0
45,1,1,0,0,907,0,0,1,230,8,0,3,0
40,7,1,1,0,1836,1,0,8,750,2,0,3,1
29,2,2,1,0,404,0,0,4,413,3,0,3,0
52,4,0,2,0,907,1,0,6,104,2,0,3,0
26,9,1,1,0,18,1,1,8,138,1,0,3,0
31,1,2,0,0,-495,1,0,8,334,2,0,3,0
55,7,1,3,0,1210,1,0,8,868,1,0,3,0
35,7,1,1,0,819,1,0,5,102,14,0,3,0
56,4,0,2,0,442,0,0,8,77,3,0,3,0
28,1,2,1,0,-46,1,0,11,199,1,14,2,1
27,8,2,1,0,671,1,0,8,332,2,0,3,0
30,9,1,1,0,371,0,0,1,124,2,0,3,0
51,9,1,2,0,-3,0,0,1,91,9,0,3,0
33,4,1,1,0,11,1,0,8,104,3,0,3,0
32,1,2,1,0,33,1,0,8,125,1,4,0,0
43,2,1,1,0,104,1,0,5,635,3,0,3,1
46,1,1,0,0,174,0,1,5,90,1,0,3,0
32,4,1,2,0,3107,1,1,5,310,1,0,3,0
40,7,1,1,0,1438,1,0,8,207,1,2,0,0
39,1,1,1,0,1367,0,0,6,43,1,0,3,0
51,1,1,0,0,-11,0,0,5,126,4,0,3,0
46,0,2,1,0,1693,1,0,4,137,1,1,2,0
43,1,1,0,0,778,1,1,8,284,5,0,3,0
36,9,1,2,0,837,0,0,1,68,6,0,3,0
48,4,1,2,0,363,0,0,9,67,1,0,3,0
26,0,2,1,0,236,1,1,8,8,2,0,3,0
39,0,2,3,0,0,1,0,8,62,1,0,3,0
47,4,1,2,0,-50,0,1,5,175,1,0,3,0
23,2,2,0,0,4,1,0,8,395,2,0,3,1
54,4,0,2,0,26306,1,0,3,27,1,3,0,0
38,0,1,1,0,46,1,1,8,195,1,0,3,0
33,9,1,1,0,575,0,1,3,254,2,0,3,0
35,0,0,1,0,148,0,1,5,199,1,0,3,0
52,7,1,1,0,431,0,0,1,73,17,0,3,0
25,9,2,2,0,777,1,0,8,351,1,0,3,0
29,4,1,2,0,199,1,1,8,1689,4,0,3,1
35,9,2,2,0,3552,0,0,9,267,1,0,3,0
49,7,1,1,0,47,0,0,8,234,2,0,3,0
41,0,0,1,0,3823,0,0,0,234,10,0,3,0
32,4,1,2,0,138,0,0,1,94,4,0,3,0
29,0,2,1,0,1117,1,0,8,77,2,0,3,0
28,1,1,1,0,1325,1,0,8,242,1,0,3,0
59,5,1,1,0,0,0,0,5,247,4,0,3,0
34,2,1,2,0,4343,0,0,6,85,4,0,3,0
55,4,0,2,0,1598,0,0,1,607,4,0,3,0
34,4,1,2,0,3301,1,0,6,485,2,4,0,1
24,8,2,1,0,822,0,0,10,184,1,2,0,1
42,9,0,1,0,-280,1,0,8,258,1,0,3,0
34,4,2,3,0,1534,1,0,0,156,1,7,1,0
34,0,1,1,0,1671,0,0,8,160,1,0,3,0
51,6,1,2,0,2007,0,0,6,1021,1,0,3,0
58,1,1,0,0,0,1,0,5,5,25,0,3,0
44,9,1,1,0,2776,1,0,4,701,1,0,3,1
33,1,1,1,0,139,1,1,8,732,2,5,0,1
34,4,1,2,0,573,0,0,1,122,1,0,3,0
34,0,1,1,0,475,1,0,8,559,1,0,3,0
42,1,0,1,0,47,1,1,8,141,1,0,3,0
46,4,2,2,0,2154,1,0,5,87,4,0,3,0
31,6,2,2,0,96,0,0,3,577,1,0,3,0
39,2,1,2,0,83,1,0,5,193,2,0,3,0
34,4,2,2,0,6766,0,0,1,210,5,0,3,0
47,9,1,1,0,3973,0,0,1,732,2,0,3,0
42,7,0,1,0,372,1,1,8,121,2,0,3,0
48,1,2,1,0,-552,0,1,9,150,2,0,3,0
30,6,2,2,0,48,0,0,9,140,1,0,3,0
38,9,1,1,0,7696,1,0,9,386,2,0,3,0
24,7,1,1,0,4500,1,0,8,733,2,0,3,1
34,9,1,1,0,1,1,0,9,108,1,0,3,0
46,4,2,2,0,46,0,1,9,80,1,1,0,0
32,0,0,1,1,-18,1,0,8,155,3,0,3,0
46,7,1,1,0,451,1,1,8,389,4,0,3,0
26,6,1,2,0,479,1,0,3,133,3,0,3,0
42,1,1,1,0,0,1,0,9,328,6,0,3,0
50,9,1,1,0,1130,1,0,5,119,2,0,3,0
41,1,1,0,0,389,1,0,6,87,6,0,3,0
34,0,2,1,0,10,0,1,9,162,1,3,0,0
32,7,1,1,0,401,1,0,8,294,2,0,3,0
58,3,2,2,0,145,1,1,5,128,2,0,3,0
45,9,1,1,0,115,1,0,8,108,1,0,3,0
28,0,2,1,0,89,1,1,3,172,2,0,3,0
35,9,1,1,0,94,1,1,8,208,5,0,3,0
39,7,1,1,0,1438,1,0,8,212,2,0,3,0
49,10,0,2,0,780,0,0,9,148,1,2,0,0
50,4,1,2,0,207,1,0,3,99,1,0,3,0
37,4,1,2,0,238,0,0,3,185,1,1,2,1
45,1,1,0,0,2433,0,0,1,133,2,0,3,0
30,3,2,1,0,1924,0,0,3,170,1,0,3,0
48,10,1,2,0,-471,1,0,8,668,7,0,3,0
36,4,2,2,0,1531,1,0,8,81,3,1,0,0
41,4,2,1,0,764,0,0,6,230,2,0,3,0
55,1,1,1,0,383,0,0,8,287,1,0,3,0
70,5,1,0,0,3782,0,0,7,618,1,0,3,0
41,4,1,2,0,326,1,0,8,788,1,0,3,1
47,7,0,1,0,691,0,0,3,285,6,0,3,0
34,9,2,1,0,0,0,0,1,163,2,0,3,0
33,4,2,2,0,99,0,0,5,159,1,0,3,0
58,5,1,1,0,502,1,0,8,197,2,3,0,0
51,4,1,2,0,-15,0,0,5,212,2,0,3,0
45,4,1,2,0,1929,1,0,8,44,15,0,3,0
55,0,1,1,0,0,0,0,11,180,2,3,2,0
30,1,2,0,0,185,0,0,6,11,1,0,3,0
33,4,2,1,0,-424,1,0,8,863,1,0,3,0
27,7,2,1,0,0,1,0,8,388,7,0,3,0
59,5,1,1,0,319,1,0,8,143,3,0,3,0
34,4,2,2,0,171,1,0,8,191,1,1,0,0
47,9,0,2,0,-1148,1,1,8,62,2,0,3,0
44,1,1,0,0,-11,1,0,8,13,1,0,3,0
35,0,2,1,0,0,1,0,8,1073,1,0,3,1
45,4,1,2,0,-206,1,0,8,337,2,0,3,0
42,1,1,0,0,704,1,1,5,88,10,0,3,0
38,9,1,1,0,1931,0,0,6,167,1,10,1,0
34,9,2,1,0,943,0,0,1,96,4,0,3,0
35,9,1,1,0,327,1,0,0,537,3,0,3,0
29,4,2,1,0,-105,1,0,8,5,3,0,3,0
58,5,1,1,0,983,0,0,1,139,1,0,3,0
44,1,2,0,0,787,1,0,8,570,2,0,3,0
45,2,1,2,0,0,1,0,5,100,3,0,3,0
43,1,1,1,0,3060,1,0,8,253,2,0,3,0
44,7,1,1,0,5780,1,0,0,525,2,0,3,0
30,9,2,1,0,790,0,0,1,696,3,0,3,0
38,10,1,2,0,1449,0,0,8,535,6,0,3,0
50,9,1,1,0,1412,0,0,1,131,3,0,3,0
21,8,2,1,0,681,0,0,1,6,1,0,3,0
38,2,1,2,0,228,1,0,3,105,1,0,3,0
42,0,1,1,0,0,0,0,6,370,1,0,3,0
45,9,2,2,0,2087,0,0,1,29,14,0,3,0
34,2,1,1,0,2,1,1,8,184,1,6,0,0
48,9,1,1,0,197,0,1,3,47,2,3,1,0
34,7,1,1,0,0,0,1,5,193,4,0,3,0
32,1,1,1,0,1905,1,0,5,709,2,0,3,1
35,9,1,2,0,118,0,0,1,358,2,0,3,0
39,2,1,2,0,2644,1,0,8,253,1,0,3,0
36,6,1,2,0,16430,1,0,6,197,3,0,3,0
35,9,1,1,0,13,0,0,1,94,2,0,3,0
57,7,0,1,0,14,0,1,5,445,2,0,3,0
28,9,2,1,0,769,1,0,8,153,1,2,0,0
43,0,1,3,0,3485,0,0,6,113,1,0,3,0
57,4,1,1,0,139,0,0,1,80,1,0,3,0
34,7,0,1,0,202,1,0,8,318,1,0,3,0
36,9,1,2,0,6,1,0,4,100,1,1,0,0
47,4,0,2,0,2515,0,0,6,40,3,0,3,0
36,4,0,2,0,5195,1,0,6,55,25,0,3,0
33,4,1,2,0,2098,0,0,9,67,1,0,3,0
57,4,1,2,0,320,0,0,1,76,2,0,3,0
57,4,1,2,0,3431,1,0,8,73,1,0,3,0
34,0,1,1,0,50,1,0,8,89,2,0,3,0
51,3,0,2,0,370,1,0,1,109,3,0,3,0
54,1,0,0,0,-182,0,0,5,98,1,0,3,0
52,6,2,2,0,1623,1,0,6,21,17,0,3,0
43,2,1,2,0,13342,1,0,9,465,1,0,3,0
58,5,2,0,0,6570,0,0,5,106,3,0,3,0
53,0,1,1,0,225,1,0,0,304,1,1,0,0
44,4,1,1,0,-665,0,0,5,342,3,0,3,0
29,4,2,2,0,0,0,0,8,16,25,0,3,0
27,7,2,1,0,54,1,0,8,543,2,0,3,1
35,1,1,0,0,46,0,0,5,338,3,0,3,0
40,6,1,1,0,2,0,0,1,197,5,0,3,0
34,1,1,1,0,103,1,1,8,956,2,0,3,0
38,0,2,1,0,883,1,0,8,95,1,9,1,0
32,7,1,1,0,55,1,0,8,546,9,0,3,0
41,0,1,1,0,8238,1,1,8,124,4,0,3,0
25,1,2,1,0,913,1,0,5,113,4,0,3,0
38,1,0,1,0,595,1,0,8,245,3,0,3,0
26,9,2,1,0,7,1,0,5,188,2,0,3,0
37,9,2,2,0,1661,0,0,1,199,5,0,3,0
30,4,1,2,0,102,1,0,0,470,7,3,1,1
36,7,1,1,0,338,0,0,8,90,1,0,3,0
33,4,1,1,0,3132,1,0,8,350,5,0,3,0
33,0,2,2,0,490,1,0,8,31,1,2,0,0
35,4,1,2,0,2682,1,0,5,156,1,0,3,0
24,7,1,2,0,0,1,0,8,299,1,0,3,0
29,10,1,1,0,596,0,0,4,510,2,0,3,0
54,1,1,1,0,2059,1,0,1,177,4,0,3,0
27,0,1,1,0,132,0,0,10,123,2,0,3,0
34,4,1,1,0,0,0,0,3,270,1,0,3,0
39,1,1,0,0,385,1,0,8,225,4,0,3,0
38,4,1,2,0,223,0,0,4,63,1,0,3,0
37,4,1,2,0,0,1,0,6,247,13,0,3,0
26,7,2,1,0,512,1,1,4,206,5,3,0,0
36,2,1,2,0,1169,1,0,8,168,2,0,3,0
35,4,2,2,0,71,1,0,8,836,12,0,3,0
30,4,2,2,0,940,0,0,1,131,2,0,3,0
25,9,2,1,0,-80,1,1,6,89,1,0,3,0
34,9,1,1,0,0,1,0,1,116,4,0,3,0
52,11,1,3,0,1317,0,0,6,58,1,0,3,0
39,0,1,1,0,179,0,0,11,36,1,0,3,0
34,4,1,1,0,1007,1,0,5,240,2,0,3,0
34,4,2,1,0,0,0,0,1,132,4,0,3,0
30,7,1,1,0,1286,1,1,5,544,1,0,3,0
33,7,1,1,0,804,1,1,8,266,1,0,3,0
30,8,2,1,0,4,0,0,3,443,2,0,3,0
51,1,1,0,0,0,1,0,5,324,1,0,3,0
36,7,2,1,0,417,1,0,3,15,10,3,0,0
48,1,1,0,0,1678,0,0,4,263,2,0,3,0
37,7,0,1,0,532,1,0,6,199,1,0,3,0
58,4,1,1,0,407,1,0,5,145,2,0,3,0
56,4,0,2,0,659,0,1,6,56,1,0,3,0
34,1,1,1,0,393,1,0,8,11,9,0,3,0
33,0,0,1,0,661,1,0,9,411,1,2,1,0
26,7,2,1,0,0,0,0,5,165,23,0,3,0
40,4,2,3,0,838,1,0,8,619,3,0,3,0
35,7,1,1,0,195,1,0,0,203,1,0,3,0
45,2,1,1,0,68,1,0,8,254,1,0,3,0
37,9,2,1,0,-242,1,0,1,1149,6,0,3,1
35,4,0,2,0,321,1,0,8,189,1,0,3,0
43,7,2,1,0,3403,1,0,9,707,2,2,2,1
28,1,1,1,0,8,1,0,8,196,1,0,3,0
32,1,0,1,0,739,1,0,8,171,1,0,3,0
26,10,2,1,0,622,0,0,4,1451,2,0,3,1
35,7,1,1,0,152,1,0,6,563,1,0,3,1
35,9,2,1,0,2,0,0,1,239,4,0,3,0
39,1,1,1,0,1439,1,0,5,73,6,0,3,0
42,1,0,1,0,1491,1,0,8,203,2,2,0,0
32,9,2,1,0,6402,1,0,8,158,1,1,2,0
30,10,1,1,0,1210,0,0,5,100,4,0,3,0
26,4,2,2,0,122,0,1,5,160,1,0,3,0
30,8,2,1,0,0,1,0,9,661,1,0,3,0
32,4,1,2,0,62,1,0,8,166,1,0,3,0
47,7,1,1,0,3333,1,1,5,114,2,0,3,0
33,9,1,2,0,16992,1,0,8,58,1,0,3,0
57,1,1,0,0,23,1,0,5,25,8,0,3,0
35,0,1,1,0,0,1,0,8,121,2,0,3,0
53,9,1,2,0,6072,0,1,6,226,4,0,3,0
24,5,2,1,0,366,0,1,8,234,2,0,3,0
54,4,0,2,0,0,0,1,5,88,1,0,3,0
31,4,1,2,0,1343,1,1,8,85,1,0,3,0
41,2,1,1,0,2105,1,0,9,134,1,0,3,0
44,11,1,1,0,2319,0,0,1,251,3,0,3,0
35,7,2,1,0,35,1,0,8,152,1,0,3,0
30,4,1,2,0,877,0,0,1,202,1,5,0,0
43,1,2,0,0,30,1,0,8,379,17,0,3,0
51,2,1,1,1,-2082,0,1,5,123,6,0,3,0
60,5,1,1,0,89,0,0,0,156,2,0,3,0
43,6,1,1,0,104,0,0,6,332,1,0,3,0
31,4,1,2,0,1750,1,0,8,90,3,0,3,0
56,4,1,0,0,772,1,0,9,291,1,0,3,0
42,9,1,1,0,1048,1,0,3,23,2,0,3,0
52,2,1,0,0,592,0,0,5,122,2,0,3,0
40,9,1,1,0,0,1,1,5,105,2,1,0,0
36,7,1,1,0,3064,1,0,8,1143,4,0,3,0
40,7,1,0,0,33,0,0,8,70,3,0,3,0
46,1,1,1,0,0,1,0,8,264,2,0,3,0
32,0,2,1,0,1649,0,0,8,204,2,0,3,0
31,3,2,2,0,287,1,0,9,182,1,0,3,0
41,9,0,1,0,0,1,0,9,386,2,0,3,0
58,3,1,0,0,419,0,1,6,295,3,0,3,0
36,7,1,1,0,257,1,0,8,86,2,0,3,0
52,9,1,1,0,118,0,0,1,16,20,0,3,0
42,4,1,2,0,251,0,0,1,413,2,0,3,0
32,4,2,2,0,1731,1,1,8,323,3,0,3,0
62,4,1,2,0,0,0,0,10,78,3,0,3,0
31,9,2,2,0,23,0,0,1,121,3,0,3,0
41,1,2,1,1,-386,0,1,9,477,1,0,3,1
34,6,1,2,0,5498,0,0,9,265,1,0,3,0
44,4,2,2,0,5063,0,0,10,418,2,0,3,1
42,1,1,0,0,7041,1,0,5,386,4,0,3,0
37,2,2,1,0,654,0,0,8,594,2,0,3,0
47,4,1,2,0,1890,0,0,5,161,1,0,3,0
32,10,1,1,0,2400,1,1,3,450,3,0,3,0
46,1,1,1,0,519,1,0,1,217,6,0,3,0
39,9,2,2,0,1190,0,0,1,136,1,0,3,0
28,7,2,1,0,229,1,0,8,322,1,0,3,0
26,8,2,1,0,203,0,0,9,104,1,1,0,0
52,9,1,1,0,1818,0,1,9,189,2,4,0,0
42,10,1,1,0,1289,0,0,5,250,4,2,0,1
33,9,0,2,0,39,0,0,1,123,5,0,3,0
73,5,1,0,0,796,0,0,10,427,1,2,0,1
35,0,2,1,0,57,0,1,5,632,2,0,3,0
40,4,1,2,0,1548,1,0,0,101,3,0,3,0
51,9,1,1,0,117,0,0,1,467,2,4,1,1
37,0,2,1,0,0,1,0,0,640,2,0,3,0
39,4,1,2,0,691,1,1,0,517,1,1,0,0
28,1,1,1,0,64,1,0,8,160,3,0,3,0
49,9,0,2,0,0,1,0,6,177,3,0,3,0
36,0,1,1,0,957,1,0,8,206,1,0,3,0
45,9,1,1,0,118,1,0,8,208,2,0,3,0
29,9,2,2,0,218,1,0,0,169,1,0,3,0
35,4,1,1,0,724,1,0,5,287,2,1,0,1
35,3,1,2,0,20,1,1,5,505,3,0,3,0
30,1,1,1,0,-28,1,0,8,284,2,1,0,0
46,1,1,0,0,665,0,0,4,89,4,2,0,0
25,8,2,2,0,5,0,0,11,138,1,0,3,0
36,4,1,2,0,925,0,0,2,321,3,4,2,1
